Performance_Constraint,BCR_disabled_RT,BCR_M/RT_RT,BCR_C/ERT_RT,BCR_MAX_RT,BCR_disabled_Cost,BCR_M/RT_Cost,BCR_C/ERT_Cost,BCR_MAX_Cost,BCR_disabled_Config,BCR_M/RT_Config,BCR_C/ERT_Config,BCR_MAX_Config,BCR_disabled_Iterations,BCR_M/RT_Iterations,BCR_C/ERT_Iterations,BCR_MAX_Iterations,BCR_threshold
8660.353646464646,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8743.907265993264,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8827.460885521885,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8911.014505050503,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8994.568124579124,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
9078.121744107742,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
9161.675363636363,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
9245.228983164981,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
9328.782602693602,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
9412.33622222222,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
