Performance_Constraint,BCR_disabled_RT,BCR_M/RT_RT,BCR_C/ERT_RT,BCR_MAX_RT,BCR_disabled_Cost,BCR_M/RT_Cost,BCR_C/ERT_Cost,BCR_MAX_Cost,BCR_disabled_Config,BCR_M/RT_Config,BCR_C/ERT_Config,BCR_MAX_Config,BCR_disabled_Iterations,BCR_M/RT_Iterations,BCR_C/ERT_Iterations,BCR_MAX_Iterations,BCR_threshold
13421.748875420875,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
13565.745498316497,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
13709.74212121212,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
13853.738744107743,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
13997.735367003366,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
14141.73198989899,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
14285.728612794612,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
14429.725235690235,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
14573.721858585857,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
14717.718481481481,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
14861.715104377103,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
15005.711727272726,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
15149.70835016835,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
15293.704973063972,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
15437.701595959596,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
15581.698218855217,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
15725.694841750841,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
15869.691464646465,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
16013.688087542087,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
16157.68471043771,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
16301.681333333332,8442.637888888888,8442.637888888888,8442.637888888888,8442.637888888888,34.21333333333333,34.21333333333333,34.21333333333333,34.21333333333333,"{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}","{1: 704, 2: 896, 4: 128}",4.0,4.0,4.0,18.0,0.2
