Function,Memory Size,Max Memory Used,Duration,Billed Duration,RequestId
f2,2240,60,198.37,200,ec9b1e7f-cec7-47fe-92c0-d7c0b920ee43
f2,2240,60,202.44,300,0bf1f42f-f76e-406a-a669-1645655fa759
f2,2240,60,201.1,300,b2f10d97-fa7b-40df-af8e-ee49d255d85d
f2,2240,60,199.62,200,fc0ae230-8fce-4571-856e-72ceaddb91a7
f2,2240,60,200.21,300,5f3518d0-b17f-4551-99f1-f7d6524b1f90
f2,2240,60,198.7,200,70487513-4e66-4624-8326-f97e5f03820e
f2,2240,60,201.02,300,db986dde-88a0-437a-a70a-da129d972133
f2,2240,60,200.29,300,77f2d5c8-ddbc-415f-9cde-5c84050b8674
f2,2240,60,199.82,200,60092a0d-4c8a-4ee6-bbcd-ced488724bb0
f2,2240,60,199.43,200,5e47a662-bd62-45d5-9efc-dbaaf79c5183
f2,2240,60,200.9,300,1b7c4c9a-f66e-4a61-9363-ad701f688289
f2,2240,60,199.83,200,d75581b2-2413-49c5-a733-73cb882e3592
f2,2240,60,199.55,200,3198b74e-963d-4d72-84f2-cbde47cb3e89
f2,2240,60,200.36,300,d390d1f2-239b-4cc3-8e85-15c3f26b057b
f2,2240,60,198.19,200,0bee42d0-6645-4426-853a-b395e5b4639c
f2,2240,60,199.18,200,4a7623bd-9960-48b8-b2bb-e561a78783f8
f2,2240,60,199.45,200,78202c2d-88a6-4a1c-b2d1-994a92d4e5a6
f2,2240,60,198.33,200,dcf2fd03-6128-4eb6-9919-ada51cdb1ec1
f2,2240,60,201.17,300,06e0fef9-6354-4b9f-a130-f5286f6f544c
f2,2240,60,201.5,300,fde6aae5-1fba-452e-90c2-2920f6facc27
f2,2240,60,201.06,300,79dd5f94-3be6-4c53-9abd-ad390c0f3ec3
f2,2240,60,200.24,300,0e32e94b-06f3-4d43-9a58-ad322a197462
f2,2240,60,199.67,200,6b668cc0-15d7-4f8d-abca-0491e7c3f178
f2,2240,60,199.58,200,9726dacd-375a-461c-b962-67edd470be3c
f2,2240,60,200.01,300,005e0d21-c8b3-4cb4-b786-f964a6d96ebb
f2,2240,60,199.07,200,21c6c5d8-18ec-4f27-9091-d510dd6f27fa
f2,2240,60,199.31,200,84464c9a-9371-4ea8-b6e4-fb1a96ea5e8c
f2,2240,60,198.93,200,71df4a4c-8ea7-405d-9cf7-2409be7d72c3
f2,2240,60,199.65,200,431a265f-9a6b-4e20-9017-300060437548
f2,2240,60,199.07,200,c8393b97-ca64-461b-aa5e-fa4ceec704a0
f2,2240,60,200.55,300,eaa1d2ab-2111-4cea-b701-2051c00d7a83
f2,2240,60,200.93,300,05a4f78a-d2f4-47e0-b418-fb4e6581596f
f2,2240,60,200.02,300,6d2ec00f-dc80-4c03-839c-fd95d06961a0
f2,2240,60,201.21,300,08ff65d2-bb87-4205-8372-7755ac166dae
f2,2240,60,203.41,300,f9843f33-deb1-4e17-9d93-b702c57a1343
f2,2240,60,203.08,300,17be1660-1393-4da6-a1a4-cee6cee89e93
f2,2240,60,199.22,200,29a2aa95-48cd-427b-97cf-89d5f1cd43bb
f2,2240,60,202.13,300,68fe0df0-65d0-4312-9b17-53e53ad87353
f2,2240,60,200.11,300,8ee69219-1999-47f9-88cb-e1d12276bcf4
f2,2240,60,200.05,300,0bce9f46-70fb-4fbf-a791-0e561f5db6b7
f2,2240,59,200.99,300,cc6d3da5-433d-4a17-9bbd-840d7eeae965
f2,2240,59,200.88,300,a092179e-f677-49fc-9bb0-45c70139c3c5
f2,2240,59,200.9,300,d6162281-cfe2-4b26-ae8e-c194993ef7d2
f2,2240,59,201.5,300,c3d4dda1-8008-4411-81d6-ea56ab0c7747
f2,2240,59,202.32,300,114805f7-6b2f-451f-8a71-b0c72cec290b
f2,2240,59,200.59,300,5220ae96-61e0-4584-a7ef-4eec5ed096b4
f2,2240,59,199.6,200,2ac25b96-9b20-4767-97a1-1f8c9d6ce8d9
f2,2240,59,202.26,300,b9e97506-4006-480d-b650-b0d4f127cd2c
f2,2240,59,199.44,200,69d2f57a-0236-43bf-936c-2dadc4a48293
f2,2240,59,203.97,300,9707bc38-5713-4516-8fe4-1771aa6dfbea
f2,2240,59,202.32,300,2d15d14f-0d92-49b1-b708-525239c9c750
f2,2240,59,200.86,300,853f08dc-e2fd-48b5-9dbc-2eccf83867b2
f2,2240,59,201.12,300,3229872c-a65d-4ca9-8af7-3777a2bda2f5
f2,2240,59,203.05,300,5b247a5c-30af-4374-94b6-969f5ceb11c7
f2,2240,59,202.28,300,5ff4ae56-d868-4493-856e-fb315c969f20
f2,2240,59,200.5,300,6c45e9da-51d9-450e-811b-ba0aacfcc438
f2,2240,59,206.93,300,e66c36af-5b51-4993-9d4a-c8e93bbd683e
f2,2240,59,200.47,300,724626e1-087b-4f53-97fc-545495b0b397
f2,2240,59,198.47,200,2326471c-7382-411d-99c7-00ebd01ab406
f2,2240,59,198.98,200,51acd4c6-4a0d-44be-b661-5ef952f08115
f2,2240,59,197.96,200,6ffee2e6-afe7-43ee-ac82-b779921c08e4
f2,2240,59,200.09,300,9daddb5e-4ef4-4dcb-8799-0b384c3eddec
f2,2240,59,199.11,200,afcb519a-0171-4b87-9f8b-26bae4304dff
f2,2240,59,199.45,200,3b9728fa-044b-49db-af36-dcd25b98ca9f
f2,2240,59,198.47,200,a49ef8ec-52eb-4ae7-95a3-a6285a3dd7a9
f2,2240,59,200.08,300,fd0c92e6-690f-4a49-b7fe-39ec5bee57fc
f2,2240,59,201.07,300,f60cc15d-ac78-4e7f-8272-dcd22236de04
f2,2240,59,198.57,200,8b27404f-743c-4f2a-83b8-9ae3236e5ec5
f2,2240,59,203.13,300,f004fc11-b6f9-436e-93d2-483ad5ef671f
f2,2240,59,197.9,200,354cb649-c319-49d4-9b2e-1765153684f7
f2,2240,59,197.8,200,458a5907-1f59-4822-b7e4-631bc345fa03
f2,2240,59,197.88,200,35179558-2c23-44a2-a728-a29a4f9c35d5
f2,2240,59,199.8,200,a9ffd993-6d8a-4504-9c0c-f269ea6552cd
f2,2240,59,198.77,200,f680775e-5160-4286-a0c5-3fcfd7d4722a
f2,2240,59,198.88,200,a60b941f-d164-4a8e-bab0-9d81ca347547
f2,2240,59,197.97,200,ca314e3b-a8e4-4c5f-b52b-5ded1afb48fd
f2,2240,58,200.75,300,c628603f-4a66-4c53-9fc4-30cfbcd0db82
f2,2240,58,199.8,200,91aaccb7-152c-4803-83e8-317588f0eb4a
f2,2240,58,198.22,200,6b773c08-76d2-4c87-ae25-1945808e8b05
f2,2240,58,199.57,200,77f1c510-c0a1-49e7-9191-3a4095ca6a7a
f2,2240,58,199.13,200,47793e5f-9687-40c3-9963-52f7935a75c7
f2,2240,58,202.19,300,19c44c8d-e41a-4c7f-ad7e-0870c2267f9f
f2,2240,58,198.32,200,126a627f-fc72-4321-bd91-c67f4d6c76e3
f2,2240,58,200.5,300,634f875c-c6bf-478b-950d-79470c35983b
f2,2240,58,200.55,300,2b441d24-cfe8-4261-98f0-ba42deb027be
f2,2240,58,197.89,200,e8b8c12e-f94f-4871-8e32-27b2b5e323e7
f2,2240,58,200.69,300,09aaddbf-9be3-48d9-b3fe-449cd9e91863
f2,2240,58,197.99,200,5ba1726d-4131-4e8e-b639-3f72675280db
f2,2240,58,199.81,200,75d8fb9e-555f-4fcf-82cd-ee82aba97e0e
f2,2176,60,201.75,300,e8aec14d-e6d9-4ca7-be3e-3ee402337793
f2,2176,60,202.02,300,92f49e22-fb33-4160-bcc4-adc7704419f8
f2,2176,60,200.7,300,cea22813-5941-4c24-8265-49c5fdedb8c2
f2,2176,60,203.16,300,6618f07d-bc16-488c-a913-e75c49fad4bf
f2,2176,60,202.93,300,1d1cf3b8-9e01-425b-abe0-339acfd0225d
f2,2176,60,201.95,300,d204e79e-4ee9-4cf3-9de9-6b42def4cc5b
f2,2176,60,202.33,300,1e0aeed1-7de7-47c1-a2ba-12404ea7b0c8
f2,2176,60,202.9,300,f0e25844-bf0d-4e5c-bf40-f144d760e6f1
f2,2176,60,205.78,300,613ebe1e-37ff-400e-9744-a7feed190b7a
f2,2176,60,203.27,300,6dec8b5a-82b7-4aaa-94a3-952d2d38ad08
f2,2176,60,203.72,300,981c7342-e514-462b-9709-2a65d75fb243
f2,2176,60,203.37,300,666d8fb8-fc99-48d0-ba91-3235c74a9d2b
f2,2176,60,202.72,300,e8efd347-e239-4787-9ead-491e917d3096
f2,2176,60,200.64,300,37cf108d-bc7d-4d9b-8021-febe4dd2f739
f2,2176,60,203.16,300,dabdcf79-a4a4-4c4a-aaf8-ea22b661efbb
f2,2176,60,202.03,300,09b4704f-3b1a-4061-a1b2-2e244ebaf650
f2,2176,60,203.85,300,65012df2-530b-4238-91f5-56313d4a7756
f2,2176,60,202.64,300,a72dae49-0196-4e84-9094-305a201847d7
f2,2176,60,202.6,300,9ca22d33-99ab-42d3-868e-60ad06f663f0
f2,2176,60,202.18,300,440d02db-c492-49de-994c-070fe3deac0c
f2,2176,60,200.91,300,483ed83b-1f17-4eff-8730-1c7e21a73f9c
f2,2176,60,203.92,300,82c09fce-8e02-447a-9ac5-91d70b29c282
f2,2176,60,210.13,300,2a95570e-3f77-4267-892e-e21add6b2b39
f2,2176,60,201.14,300,ed4777e6-0970-4156-bd46-5fa133d0acb9
f2,2176,60,201.85,300,f48c1daa-f5e3-4d09-af78-611a1834efb5
f2,2176,60,202.99,300,7063dc01-af7b-4ace-8e46-948746889961
f2,2176,60,205.29,300,b69af056-5495-43e4-bcf2-46c072641b2c
f2,2176,60,202.75,300,dd9e9859-375a-4fea-8615-1b0bda92bdda
f2,2176,60,201.88,300,0e7464a5-e025-431b-8857-7c0b0162459e
f2,2176,60,200.75,300,3c522db2-d986-434b-8091-d7ef685c1388
f2,2176,60,205.44,300,b0dad90d-7177-423c-bf3c-0e9eac75631f
f2,2176,60,202.4,300,1e1bc3a1-732d-4a34-9b50-db7e0d132dbe
f2,2176,60,201.83,300,02c6b83f-86bf-4054-9415-1cf6c93db47e
f2,2176,60,200.5,300,80c61c65-fb80-408b-b1d4-3b216603f629
f2,2176,60,202.0,300,fa0473e9-87df-4a70-b64d-e39c215fa672
f2,2176,60,203.55,300,bc0ea97a-fcfd-4ee8-bdb9-447d4427df2d
f2,2176,60,202.4,300,756e5d6a-77cb-416f-8f3d-42ba48f7db44
f2,2176,60,203.64,300,86abbaf7-cd34-4e0b-9fe1-e4732a7fea6a
f2,2176,59,202.33,300,8896a920-4c19-4566-8c9b-663e9e533955
f2,2176,59,204.18,300,4a740394-0be4-4b04-abeb-4bfef508d88d
f2,2176,59,201.69,300,58a20cde-c271-4a8e-b524-ff0eecce3b23
f2,2176,59,202.96,300,3b0212f4-0b68-4e48-8e13-d23fa0dfc264
f2,2176,59,203.37,300,0b767d28-71ec-41f3-8f24-42c9cdac90ae
f2,2176,59,203.18,300,b45ae221-ac78-460e-b740-1a86de217f64
f2,2176,59,200.11,300,f5814fb0-0bf3-4a97-b375-37c31389054f
f2,2176,59,203.83,300,42a140b1-fcd7-4d4f-9a72-d619492c6053
f2,2176,59,202.04,300,55fecd55-b05f-4119-8552-86febb46e25d
f2,2176,59,201.1,300,fe516cf8-08fa-4921-80f4-31be30d739cd
f2,2176,59,201.13,300,ca80b7d2-76a3-42ff-9089-73f00a05a671
f2,2176,59,202.29,300,66545aa4-d897-4872-a4cb-363b7369c476
f2,2176,59,204.29,300,cf3a27d8-a8e7-4a10-bcb4-82805f15c0c4
f2,2176,59,201.98,300,d4ca8d4d-4ea9-4941-bbfb-545852b91d7d
f2,2176,59,200.06,300,3841a513-3c58-44e7-838b-600f5523224f
f2,2176,59,200.9,300,79bd2f0c-70af-48a5-84a2-b4064d3004d0
f2,2176,59,222.35,300,f9989860-6ca7-47ae-890b-12a38c5a4620
f2,2176,59,206.12,300,4fa20de2-3a31-423e-a24c-07b612f3cb6d
f2,2176,59,202.82,300,cc2170be-db77-4f63-9122-c4b5ccb3e0d6
f2,2176,59,204.67,300,e27121ce-c08e-4c5c-b4fc-f653bd3add7c
f2,2176,59,203.71,300,9e5eeb17-1969-40c2-8e2c-cb135d7da6be
f2,2176,59,200.71,300,ee77f80f-089e-4f8f-807a-a2190356302b
f2,2176,59,203.86,300,2ef20fb9-36a7-42f4-a4ac-3ba94854f3d5
f2,2176,59,203.36,300,6a7d56d6-05e3-415d-ba2b-3e4f1cf89a75
f2,2176,59,202.33,300,faee0b0e-a235-40c9-9e1b-15f6512f5c98
f2,2176,59,206.84,300,1ff69579-1e2c-46f6-8f0e-a352451bc59b
f2,2176,59,202.44,300,c8ed3bbd-eb58-4ebf-aeaa-8796ff2ec8ec
f2,2176,59,209.2,300,184440f7-c48c-42ba-8e7d-42fd80fb4a48
f2,2176,59,203.79,300,87233bb5-41f8-4b7b-9eb2-aed8035ef2f3
f2,2176,59,201.89,300,21b80ea9-9229-47b5-8261-59b18672c59e
f2,2176,59,204.53,300,ddd2e4b6-23ee-48e4-8b87-0527b6a5ce4b
f2,2176,59,202.48,300,8f240bc8-0702-465c-a915-e73e5c2514d7
f2,2176,59,201.39,300,02ed6c31-0010-4910-8895-730101506b57
f2,2176,59,202.72,300,70d2f043-c093-42fb-b5ed-07969cfae7f2
f2,2176,59,204.23,300,4e8493bf-dd64-42fc-a097-a8e5f7be9e6e
f2,2176,59,203.22,300,96cb3aab-aa2c-4991-9ecf-94aea9bb0e7c
f2,2176,59,205.08,300,314fab25-f154-47d6-9558-25dea26d3dd4
f2,2176,59,204.19,300,455cf8c2-d849-4063-aa59-d21b0d086f07
f2,2176,59,203.07,300,67098eb3-a1c7-4866-9d8f-e9a3672d3469
f2,2176,59,205.91,300,10472b46-2186-43b8-899a-a7d43721e2dd
f2,2176,59,201.92,300,5a73b67a-f9de-4eb0-b4d1-784df1661bd9
f2,2176,58,203.39,300,4648ad2a-2990-4e08-bf00-e03731525cc1
f2,2176,58,200.65,300,58ce4e4f-65cc-476c-9411-25748fdc1efe
f2,2176,58,203.34,300,6cbd2f09-c694-4843-bfce-85c64873fe54
f2,2176,58,203.68,300,69a274c3-1cbf-4e0a-8110-39544285018f
f2,2176,58,207.24,300,2da2e5dc-0b29-4607-bafb-e1f3ab515e26
f2,2176,58,203.75,300,5c644f66-28d2-4258-91b7-fd4a2c7707ec
f2,2176,58,203.59,300,08740990-dc9d-4f7c-ae13-a6eb89f38308
f2,2176,58,202.44,300,3b1ee333-5a44-490a-a5b3-f15158338185
f2,2176,58,203.07,300,c8686e08-ed13-43a5-a135-23065914e962
f2,2176,58,201.95,300,7e5f3164-1c35-49d0-96a1-1b840f026cce
f2,2176,58,202.48,300,5fcb7d57-6125-43c0-8136-f7f2ab6d5c4f
f2,2176,58,203.17,300,bb6d8b9a-f9ea-477b-99ab-6a9d457a6473
f2,2176,58,204.28,300,103ec3ee-d5f6-42a0-be22-877bbf4a9546
f2,2176,58,204.5,300,666810ad-73a8-4a16-aa32-5169ca478a34
f2,2176,58,204.21,300,6ab6cc77-ed43-4a3d-9955-63ed3954e16c
f2,2176,58,203.63,300,27442677-faa0-49d9-9f84-82a636e5541d
f2,2176,58,203.34,300,51a61a2d-2726-48a6-a5fd-2b6809dc3dd7
f2,2176,58,203.61,300,3903d4ac-9823-4fa3-a06a-149b22b16622
f2,2176,58,201.3,300,14e41b93-9171-42ee-8c4d-f01a8b539e65
f2,2176,58,201.06,300,66b66008-f5f3-4a3e-96c7-9c62a331f170
f2,2176,57,208.35,300,a64b01c6-e572-4e53-b9cb-17eaa56e9705
f2,2112,60,200.93,300,148124a1-e155-4f2d-8dfd-fe1d8cbc45ef
f2,2112,60,200.3,300,4666566a-d624-41f3-a864-22e3e6c0fc4e
f2,2112,60,199.61,200,29f1e8bd-bb5b-4c34-aaf0-27dc2f8cf484
f2,2112,60,200.18,300,3c400759-9531-4f0e-a522-793bb0398c24
f2,2112,60,200.89,300,c2bfa2e9-ca9f-4e34-b887-06c1f0a4b8c1
f2,2112,60,200.55,300,23477e0c-4c2f-44bb-a05d-cb816561feb0
f2,2112,60,198.2,200,02bd899a-001a-4160-a353-b4b6263de06f
f2,2112,60,199.26,200,09ec6b74-12f7-4403-971b-49f5dd20336e
f2,2112,60,200.26,300,f9d5e059-a409-4ebc-8bcb-1a3b9b2a6a0c
f2,2112,60,201.8,300,6fa0b260-b7bd-49ed-a089-dfcfba468c26
f2,2112,60,202.28,300,50a66a23-f9ce-451d-9513-003a9d3c1580
f2,2112,60,201.99,300,2e751015-b5d5-468d-8507-656a4917f629
f2,2112,60,200.19,300,8526d025-c1bb-402e-9d0c-28e8267e4367
f2,2112,60,199.87,200,885c428d-80fd-4582-b471-f1b79e416ff7
f2,2112,60,201.02,300,eaedaf5b-fbf0-4772-8122-baf1e2b3f847
f2,2112,60,201.1,300,ad296d77-6e71-470d-8021-3df53371fec0
f2,2112,60,200.58,300,4acd4ecb-2e39-4dd7-9b9f-7f245d9feb2d
f2,2112,60,199.7,200,c41933e3-c2b9-492e-ac8a-50d3b256ee4d
f2,2112,60,200.32,300,1dfb78a7-bf4d-42b6-9cb8-388bdb44fce9
f2,2112,60,200.49,300,263d9c52-2a43-43f5-a273-424ed4adca06
f2,2112,60,198.37,200,4b0a8fc5-6a21-4298-a55f-1da3b237d734
f2,2112,60,200.79,300,d3497d8f-e6b9-4c58-ba68-96d2b0e1386b
f2,2112,60,200.69,300,bc7fe771-fa33-4718-9941-759e39002100
f2,2112,60,201.35,300,4a8cb14f-6f12-43cd-966a-d43621a47ab7
f2,2112,60,201.55,300,476e2e8d-ca32-4894-a0ef-0999caa251f9
f2,2112,60,199.29,200,bd1d23d3-22ef-4fb4-85c5-480bf60d178d
f2,2112,59,198.17,200,4e0ea218-658b-49ab-a874-3d2fab26310d
f2,2112,59,199.18,200,f8e93e74-9bb1-4581-ae47-78072cdd13f7
f2,2112,59,200.08,300,b32f556e-5456-4b36-90a1-b0c5eeb7689d
f2,2112,59,200.99,300,79b20d55-dcef-4642-8167-887444d418d4
f2,2112,59,200.6,300,f0423c55-a8fa-4f10-94c9-29c4ed8a3ded
f2,2112,59,200.81,300,b00c170c-4ec2-4762-83fe-79b9d2501f8e
f2,2112,59,199.16,200,bae83db8-1c62-4511-b02d-b0adc8d940f1
f2,2112,59,201.53,300,7da8c581-765d-4f24-a268-86cab69f1ea1
f2,2112,59,199.47,200,d2e34ebe-ad9f-45a3-970c-f5a5e25ac1ac
f2,2112,59,200.14,300,388050b7-8034-4e3c-8683-d806f3fc1f71
f2,2112,59,198.62,200,5f629cbb-ba8f-4567-999e-7b17aca84fdd
f2,2112,59,197.97,200,2c582908-c7e5-4a8e-99b9-556663746b33
f2,2112,59,199.59,200,8f654a03-a3fb-4c45-98d6-3999ea262aa9
f2,2112,59,199.32,200,db0f1c14-451e-4e91-a423-56c1b6c3a1c7
f2,2112,59,198.9,200,6ad8cd2d-40ba-4d2c-85e6-3959020398ae
f2,2112,59,198.18,200,e6585282-5151-4d3b-8a17-55a7c0de634b
f2,2112,59,201.23,300,c79e300a-d8eb-454b-a84d-23dc0327071f
f2,2112,59,201.83,300,3a15bbc0-3288-403b-9cb9-db908e9f2d6e
f2,2112,59,198.95,200,1821c5f3-fb2e-4023-925d-553b068db2a2
f2,2112,59,198.76,200,a8edc785-ff51-41e8-9121-d834fb6ccab2
f2,2112,59,202.42,300,2d069804-6612-4415-91c2-a3e2312a9fd3
f2,2112,59,200.28,300,a735cc78-f4f6-47e0-9038-9e55030f4556
f2,2112,59,198.85,200,e8ffeddc-ca93-4104-95ee-9e1396447ab4
f2,2112,59,199.24,200,f6ded42d-d0c7-4479-a8c9-b619c7d2c312
f2,2112,59,199.38,200,06066684-57ee-474a-bb4c-d86a3391980a
f2,2112,59,198.86,200,c17693f5-46d7-44e1-b901-2fef259963d0
f2,2112,59,199.16,200,27563cd2-0854-403c-872c-9a6faf7a513e
f2,2112,59,199.93,200,bb4c9d04-423c-43c4-8662-50c2eed0e49a
f2,2112,59,199.16,200,39ae74b0-e6e9-4a79-897a-7614eb0c2303
f2,2112,59,198.46,200,72e5db4d-94e1-456c-b7ef-d636129d62cf
f2,2112,59,201.04,300,b98b2ba3-1df8-4fea-b37a-5fa8e5ae6394
f2,2112,59,198.85,200,c2e534c5-71ff-4543-b78a-2977af6b3fc8
f2,2112,59,200.03,300,13eaffad-b89a-497d-84db-d78fe2f1895e
f2,2112,59,200.69,300,864034d1-e55a-4843-acb6-2276e71eb538
f2,2112,59,200.47,300,d6478bd0-efc1-4b25-8c76-e2227f88a1ec
f2,2112,59,198.17,200,ef68670f-2e5c-4637-bbda-e24cd4bf582e
f2,2112,59,200.59,300,7466f87e-859c-471b-bf5b-a6ac05f5f300
f2,2112,59,202.16,300,b9d6be0d-06b0-410b-b560-41b628b04ed6
f2,2112,59,199.66,200,5a0b5c8c-223b-48d1-b2d3-4e8c31671cb1
f2,2112,59,198.8,200,b705e394-641d-40b0-bef7-d5aaebcdf041
f2,2112,59,199.58,200,7f9ad4cb-fad1-4bcb-afcf-63743a52da9b
f2,2112,59,199.18,200,8ea1965a-a9c2-4f9a-b4b5-c82f4da23273
f2,2112,58,200.52,300,56429fd6-fc59-40ea-9909-60013c570e60
f2,2112,58,199.94,200,95cd1658-59ad-48c5-8516-7d8e39ec8a29
f2,2112,58,200.16,300,b231b89f-afd7-4a7b-b160-586f73b108bd
f2,2112,58,201.04,300,dc4f0fde-5275-4bc0-9add-0432aadb77c0
f2,2112,58,200.98,300,f7ec6c21-17b6-4040-bc8e-73f8495ff9e7
f2,2112,58,199.88,200,91162f10-9e99-40cf-9dae-eac7c34d8f9c
f2,2112,58,200.59,300,01a20b06-01a2-4e5c-af22-5e1379710d47
f2,2112,58,199.78,200,329c066d-b38c-4a68-9f62-cb13e1262aad
f2,2112,58,200.63,300,27bff5f3-987a-4f6e-80ef-bb260779aa85
f2,2112,58,202.81,300,41f2af43-42de-4ba4-86a9-5f93c6b10aea
f2,2112,58,199.02,200,0d02fae1-5fec-4668-b46c-1fef49f173ef
f2,2112,58,200.02,300,09029454-83ba-41d4-b518-ea319b62dc01
f2,2112,58,198.16,200,96ed2145-dff5-4e5d-ae53-05746552db0e
f2,2112,58,198.63,200,0b60e12f-ae12-4f49-b48c-9029b1218122
f2,2112,58,201.9,300,fda7bc07-e391-4e44-bc2f-eea15bfc1681
f2,2112,58,199.23,200,baeb0832-98c6-4326-a822-a3e388416cb1
f2,2112,58,201.5,300,0ab7487f-5db7-4753-aa37-6cc5a0aefb69
f2,2112,58,199.59,200,b1e19715-ec4a-412f-a25f-df7676186ff4
f2,2112,58,199.29,200,586052ff-9d23-4e58-89d2-72ca3bb199e3
f2,2112,58,200.45,300,788ce597-fd02-4cd9-b862-35025d16d893
f2,2112,58,200.13,300,d64aa595-0588-47f8-a1a2-8e411716f392
f2,2112,58,199.53,200,0940145c-17f2-429a-b9f9-79309c189282
f2,2112,58,199.55,200,fa388c26-29bf-404c-8a30-ce63332a9435
f2,2112,58,198.64,200,276481ee-d081-46da-ba62-99272995f7ad
f2,2112,58,199.84,200,6a04451a-7db0-433e-8349-bb73f980dd3b
f2,2112,58,201.78,300,37ae4a7d-4a41-4671-be7f-92db3edea796
f2,2112,58,198.59,200,48be78c4-fc48-4b76-b217-1fd9e4fcade9
f2,2112,58,200.18,300,35e36ebe-2216-4ed2-937d-5c187bb91459
f2,2112,58,200.49,300,37ed5769-a375-4f17-b8fb-40e35ed20a73
f2,2112,58,198.44,200,c3d39cee-c8b7-4d3c-8e8d-d5679b2a96fd
f2,2112,57,202.19,300,45fe41f2-e832-48fa-a754-dae6bb520461
f2,2112,57,200.2,300,ea5edfda-23d1-44b2-8414-939e102a056d
f2,2048,60,202.16,300,cd0de09d-605e-4488-a54d-7a8bd1274fe6
f2,2048,60,201.03,300,8dbf4777-fd6d-44f3-9636-5cd3128a6189
f2,2048,60,198.67,200,30fa6042-fbe2-43e3-a06b-db41edf8d463
f2,2048,60,199.23,200,a5d28dbe-2d11-4608-a893-5894d0ee7aec
f2,2048,60,199.7,200,8fb98133-1baf-42a7-9c8a-16fa1437d188
f2,2048,60,211.24,300,3bb66778-7508-4ec5-9006-d9f613325670
f2,2048,60,201.06,300,be7c40bc-b70b-4fd2-9d1a-93bde378abc7
f2,2048,60,201.88,300,103a048b-96f6-4ed5-ae0f-8def45530624
f2,2048,60,223.57,300,ad937931-e817-48e9-bf7c-f5b9aa095e4b
f2,2048,60,198.89,200,28041f21-f19c-47cd-ab36-d35ba3adbd9c
f2,2048,60,199.34,200,1fc812ce-9bed-4df6-9aa1-499cfbc73f5e
f2,2048,60,201.26,300,3c1fc4c3-8195-48b0-8d0c-027367cecc30
f2,2048,60,201.73,300,54476ef4-1b7e-458c-bcc6-c032226ba088
f2,2048,60,202.22,300,515b5a6c-0b33-4483-913f-568eb1a8ad12
f2,2048,60,217.12,300,52b7c768-ad39-433b-bdde-ad23515e06e9
f2,2048,60,200.7,300,c56ff6e1-4ead-4c8b-87f2-08a93fda48df
f2,2048,60,202.58,300,6f30ba9b-169d-4efd-8b8a-741d8dba2255
f2,2048,60,201.41,300,2088aa2f-40fb-4047-ae4a-b7a3e2963fd7
f2,2048,60,201.96,300,d0c522aa-7a63-4ef6-948b-749e1613c662
f2,2048,60,199.37,200,fd3ff308-8301-40ac-a9ec-5d93496e0ffa
f2,2048,60,200.57,300,e8a4cb5b-e3a7-4aef-9ad2-75e722a1937c
f2,2048,60,204.09,300,db314281-9d7c-4882-b068-3fbeedf23672
f2,2048,60,200.15,300,b8cfbe82-0c7e-4d28-ad28-0cb39fdb78fe
f2,2048,60,203.04,300,7cda4d37-06b4-47db-8f89-472d536f42fe
f2,2048,60,200.96,300,8ff1a2bc-bf00-430a-852f-27119fefc771
f2,2048,60,201.48,300,3fa2241d-e274-494f-b152-8e21665195ef
f2,2048,60,199.24,200,e9e466f2-1805-4202-b477-179167c191df
f2,2048,60,202.75,300,bbcc079f-9379-4117-8518-9792dd5754d2
f2,2048,60,199.35,200,00620430-6e38-4918-a145-a00f4455b775
f2,2048,60,200.35,300,297d7d5e-eb3a-4561-a5b4-b1e16bdb1187
f2,2048,60,202.08,300,62e4d809-4ef3-4ee7-a5f8-a1be69f18769
f2,2048,60,202.78,300,528be332-d95a-4493-82b6-bb1d7532ff64
f2,2048,60,203.53,300,9880fc23-e4ed-4b3c-a9e7-945d63f561e6
f2,2048,60,200.7,300,48b89c89-3a59-4252-a7bf-25590243540e
f2,2048,60,202.79,300,9cac3161-6959-44ca-b3f5-02d378e8f70c
f2,2048,60,203.67,300,1268dfd2-9823-49d2-a616-e27e4a680b99
f2,2048,60,202.29,300,dbdbf3aa-6345-4258-88f1-c6bc4f069bdd
f2,2048,59,201.66,300,350a14a0-ce4d-44de-a58d-127b14a6b4ff
f2,2048,59,201.19,300,6571de96-424c-4408-872c-5a3b185918f1
f2,2048,59,201.04,300,9af7df8f-76a8-4bce-bb7d-01dbcbfbcab4
f2,2048,59,201.03,300,7f677e60-21e6-40bf-9e43-c464e08ae185
f2,2048,59,200.33,300,75a80ca4-7027-41e1-b90c-8b0635b3d2e0
f2,2048,59,200.72,300,eaafb887-c4fe-4e85-9e72-e694c07d5e66
f2,2048,59,199.92,200,f62f3b83-2cc3-4f15-b037-e013af6cef49
f2,2048,59,200.92,300,e3858410-7535-4b38-959f-5652f4a77bc7
f2,2048,59,201.66,300,da0f7a02-1785-4703-bc47-a24f279d067b
f2,2048,59,202.85,300,e5907b5c-d120-4114-a6b4-9fafa0cfb686
f2,2048,59,200.94,300,77b6ff4d-e57d-4153-9f44-c5e8e33f1702
f2,2048,59,202.11,300,e716f8c1-c326-411a-9084-0982c4c58f6b
f2,2048,59,202.29,300,2bbf2062-9339-4292-91b1-f4d2d9c77301
