Performance_Constraint,BCR_disabled_RT,BCR_M/RT_RT,BCR_C/ERT_RT,BCR_MAX_RT,BCR_disabled_Cost,BCR_M/RT_Cost,BCR_C/ERT_Cost,BCR_MAX_Cost,BCR_disabled_Config,BCR_M/RT_Config,BCR_C/ERT_Config,BCR_MAX_Config,BCR_disabled_Iterations,BCR_M/RT_Iterations,BCR_C/ERT_Iterations,BCR_MAX_Iterations,BCR_threshold
15169.553918181817,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
15397.63236031746,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
15625.7108024531,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
15853.789244588745,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
16081.867686724385,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
16309.946128860029,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
16538.02457099567,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
16766.103013131313,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
16994.181455266953,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
17222.259897402597,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
17450.338339538237,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
17678.41678167388,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
17906.49522380952,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
18134.573665945165,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
18362.652108080805,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
18590.73055021645,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
18818.80899235209,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
19046.887434487733,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
19274.965876623377,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
19503.044318759017,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
19731.12276089466,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
19959.2012030303,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
20187.279645165945,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
20415.358087301585,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
20643.43652943723,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
20871.51497157287,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
21099.593413708513,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
21327.671855844153,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
21555.750297979797,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
21783.828740115438,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
22011.90718225108,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
22239.98562438672,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
22468.064066522365,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
22696.14250865801,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
22924.22095079365,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
23152.299392929293,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
23380.377835064934,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
23608.456277200577,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
23836.534719336218,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
24064.61316147186,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
24292.6916036075,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
24520.770045743146,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
24748.848487878786,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
24976.92693001443,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
25205.00537215007,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
25433.083814285714,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
