Function,Memory Size,Max Memory Used,Duration,Billed Duration,RequestId
f1,384,60,1786.52,1800,38ec9481-fda0-4668-b853-db0d60aed188
f1,384,60,1787.76,1800,69dec5c3-fb79-4251-88b4-1ece0d868d54
f1,384,60,1763.15,1800,a25ebced-4686-440d-bb35-d8c74c0edb26
f1,384,60,1792.14,1800,9ee3c97c-f816-4598-9481-d6575bbde3ae
f1,384,60,1785.06,1800,9707518d-4569-4888-90ba-47f439bb6485
f1,384,60,1745.32,1800,6458b929-5703-4216-a62b-aa5eaee05ce3
f1,384,60,1751.7,1800,00915842-6f12-4b2e-b4a5-a1c77f3d99d7
f1,384,60,1785.76,1800,a3896f50-6355-41c0-b7ee-8fa6b4af57ed
f1,384,60,1763.61,1800,7e8d52c1-ca65-4068-83a5-b6c5cdf815ba
f1,384,60,1769.28,1800,e7dbd124-e5a7-4b8a-a47e-053f2a5411d8
f1,384,60,1749.9,1800,e7a637bd-e864-4f7c-9c6d-d8a5975f55cf
f1,384,59,1744.36,1800,901de49e-c4bc-4d0d-83e4-badc940a9868
f1,384,59,1777.72,1800,c7584a1c-8eaf-4716-839a-76c27da07d44
f1,384,59,1792.61,1800,6b2f435c-daeb-4013-b48e-a32512435ab6
f1,384,59,1771.38,1800,955b469f-1b2d-47ab-b9ed-95ffef344196
f1,384,59,1800.58,1900,db944f65-e21c-43c4-bc25-8d79fbf5d7f3
f1,384,59,1786.0,1800,14edaf05-0943-4493-9eb8-d728631c1ae1
f1,384,59,1776.32,1800,3e13201c-4e77-4823-94cc-c6e3846733a9
f1,384,59,1767.16,1800,48b7d704-a22a-466d-bf0e-f2b7a2383e1b
f1,384,59,1777.28,1800,0fb8e53d-0130-40c1-bfeb-7eb57f9e290e
f1,384,59,1762.23,1800,84531718-64aa-4ad5-9b2c-7b0a759a6670
f1,384,59,1795.99,1800,457ecf85-3813-4dcc-99d1-9fe7f4e2655f
f1,384,59,1771.24,1800,f1f531bb-9514-4625-b9f8-14785a394e1d
f1,384,59,1778.5,1800,f2817eec-f3a8-4b12-982a-321543a9c7c4
f1,384,59,1753.52,1800,3b4dea50-10f0-4559-bf93-12fd5b105593
f1,384,59,1761.49,1800,c7edd7c9-9fc2-455e-9476-aa108d7f1315
f1,384,59,1745.39,1800,610a268d-236b-437c-8246-0dbd94a94235
f1,384,59,1764.78,1800,260d5f42-c5b6-4f8f-b017-3e9138572c75
f1,384,59,1755.56,1800,975a6f78-c5fa-41cc-9c00-8f3b5658d58b
f1,384,59,1770.26,1800,3e6ae7a3-51d1-46f1-a76a-d92a6a34448b
f1,384,59,1774.14,1800,1e9bdceb-3632-41df-9c5a-146111394c80
f1,384,59,1792.46,1800,61affc3c-cfa3-422b-8307-be25b82949df
f1,384,59,1773.04,1800,a024b10a-f60c-4cd0-b565-fb754d44082e
f1,384,59,1778.29,1800,48ea3b7c-d4b2-4302-9bda-1349a06421f0
f1,384,59,1756.78,1800,e4c2f99f-385a-4476-8af4-95961a9f7991
f1,384,59,1775.47,1800,0dc5cd33-8b5e-46d8-8ba3-926350cf9ff5
f1,384,59,1771.68,1800,76c622f2-0d4a-4d54-942e-91748b55b1b3
f1,384,59,1783.41,1800,120d6e2c-f8ad-47cd-83fd-cca2f75eaacd
f1,384,59,1804.07,1900,753fdfbd-35f8-47ab-83e9-d59d233992c6
f1,384,59,1771.36,1800,76a96b7d-c175-46db-b639-a458315a2042
f1,384,59,1752.45,1800,7fe61468-1640-48b1-ad0a-fa92865c437c
f1,384,59,1761.87,1800,279e550d-98b0-40e4-accb-a69599bc33a7
f1,384,59,1777.17,1800,388d15a2-dc38-4019-a2b2-0274ba1abff2
f1,384,59,1783.17,1800,a6e7d206-52f7-4a92-a620-e6b1118274ff
f1,384,59,1773.61,1800,c4180330-23e6-4814-8552-acb0cb48a228
f1,384,59,1767.06,1800,f50ffaf7-c3f8-4821-b17c-41d354afc022
f1,384,59,1758.78,1800,59631d8d-d4aa-4ce5-97e6-3bba90bfc844
f1,384,59,1755.81,1800,b37b6788-65b6-418a-b518-31a95422c24f
f1,384,59,1777.58,1800,0cec236a-0047-4aae-a3a3-6f382583bf96
f1,384,59,1783.77,1800,29c7d033-7a36-41fa-a418-2efbe202ac29
f1,384,59,1761.77,1800,801da436-5865-4a99-8556-623940017562
f1,384,59,1772.75,1800,e95cf1f3-1551-4023-9e18-77008cbbba22
f1,384,59,1788.61,1800,fd3a5ac1-7008-44f2-9d8c-39ca03ffc5ae
f1,384,59,1778.37,1800,4ce82108-9705-4475-942e-855507490d97
f1,384,59,1748.64,1800,158f4693-a410-486a-bf43-83269e3f6991
f1,384,59,1773.66,1800,f6124c78-ba19-407a-928c-d82354f9fa67
f1,384,59,1774.21,1800,53999a36-bb05-4b56-bb58-249a320c45c9
f1,384,59,1749.59,1800,ffcb81ab-21d7-4fbe-8e5f-80e3a2a1ee00
f1,384,59,1770.41,1800,e32eabc3-1108-48eb-a5d4-ff66e90677cb
f1,384,59,1772.85,1800,52c3494b-70ec-4928-86cb-c9e62756a7eb
f1,384,59,1773.16,1800,4eb87ba2-cfa8-4ac6-94a2-87b5874a74ee
f1,384,59,1790.79,1800,e91ca204-0a84-4dbf-baa9-babd065cf106
f1,384,59,1783.37,1800,df8b2fb6-5c4e-42c9-a8e1-659ab6a9450d
f1,384,59,1763.56,1800,43e20a80-0b5a-4fd6-900d-b8571394c835
f1,384,58,1781.59,1800,5a4ada53-3505-496e-bf2f-afdf133bf8f1
f1,384,58,1773.75,1800,b3f2294e-faff-4382-bfc3-4f92cc9bc328
f1,384,58,1743.11,1800,c04e6ab3-f844-44b0-9637-d19099ae4894
f1,384,58,1769.38,1800,70f65617-f4e4-4b7f-95cb-99263e582db2
f1,384,58,1768.51,1800,0f4ad231-5374-4271-a82d-26e9108d498b
f1,384,58,1789.4,1800,5cc1321e-89e4-42ba-af95-46a68d6e65b8
f1,384,58,1780.57,1800,051ba3d9-6e23-446c-873a-6e78db1c8d4c
f1,384,58,1777.95,1800,0443015b-ff67-4552-a57e-71483d780ea9
f1,384,58,1775.72,1800,54927258-b98c-4cd3-9f9e-c24891a144ef
f1,384,58,1763.61,1800,5cbf86b7-4ff1-466e-ae83-240f251bea2b
f1,384,58,1752.67,1800,b6156037-d3e4-434f-9c74-fdab0b5ea9a3
f1,384,58,1768.52,1800,fac4468f-54c5-4f4f-aa80-1f5f38a093df
f1,384,58,1781.64,1800,e7ab474d-dd78-47d6-b448-c5511724e081
f1,384,58,1779.88,1800,641711ed-773c-48dd-9825-8f5ee72e1fee
f1,384,58,1779.92,1800,347784c3-4f70-4a3b-9010-ebe2d3d120a7
f1,384,58,1767.46,1800,43ab5371-4f3f-40ff-9431-f64ebd8c56a8
f1,384,58,1765.12,1800,08001e1a-7403-484b-9efa-dcb04705e913
f1,384,58,1785.32,1800,59c220d7-fc60-4426-9fc5-ce78207d7c77
f1,384,58,1777.95,1800,caacf634-e327-47fa-805d-58f7153db959
f1,384,58,1769.35,1800,05cd313c-f2ef-4679-ab15-dfded6135bc6
f1,384,58,1770.45,1800,da62c355-30b1-4064-84d7-4f95b199c904
f1,384,58,1760.74,1800,111e22ec-6ea5-4ca7-ab31-500433052605
f1,384,58,1749.11,1800,0a4de6a3-6bc0-4253-bdea-bf8fc77657e0
f1,384,58,1783.74,1800,17d10950-d959-44ed-bd65-e7ba625e9e79
f1,384,58,1778.35,1800,cfa636e6-89b6-43fb-8c25-5131640bf456
f1,384,58,1771.37,1800,6363df1c-ab07-4088-8b6b-c36525ef9e77
f1,384,58,1780.59,1800,cb19b449-1bba-4a03-aeb1-be83bbd020ea
f1,384,58,1792.42,1800,2ff821e6-a353-4df7-a6c5-e6beba3c7aec
f1,384,58,1767.79,1800,d7695688-6b49-4b1e-b6db-c904ef6f3b2a
f1,384,58,1757.54,1800,f8d39415-c762-4e10-95cb-20d4b19d5578
f1,384,57,1741.08,1800,3bce2b30-172f-4d79-a6e8-79410ea02c26
f1,384,57,1671.76,1700,842384f5-341a-4894-aa3e-c4bc8f374baa
f1,320,60,2130.7,2200,c020f069-7057-4f31-a14d-e15dbd398a42
f1,320,60,2153.8,2200,be95ae6f-0272-4f69-ae33-935f3a07cb40
f1,320,60,2177.39,2200,9140de11-2abb-4884-8534-9322b0c608b8
f1,320,60,2214.64,2300,528015f1-cb8e-4cf5-bccd-779155c9bdca
f1,320,60,2158.92,2200,6737ff54-3bb7-4d0f-bd15-56bdf474dc6f
f1,320,60,2174.1,2200,90e1331e-b9e5-4fbd-a9d9-e0c9908cbd42
f1,320,60,2156.52,2200,95a95027-cda1-4e6b-8708-bc05ff35ad6d
f1,320,60,2153.29,2200,144a174b-8619-4226-9cb3-e11772d7f464
f1,320,60,2148.95,2200,3f21d252-5c4e-4da0-9186-91e5d7cf7601
f1,320,60,2171.18,2200,23e4007a-8dff-4280-ab4b-e031c019cef1
f1,320,60,2181.53,2200,c1e471bb-1026-4056-94fa-8dec389ea00b
f1,320,60,2165.04,2200,8a7c41d8-b433-45fb-ae04-eb4bfc4c1157
f1,320,60,2163.13,2200,dfa506ac-1a21-414a-8650-192613ff5b63
f1,320,60,2174.93,2200,27fb8e70-a457-4b98-8d75-ff3cba357310
f1,320,60,2152.65,2200,143fd353-4e53-4872-b81e-3a8a73b1dee8
f1,320,59,2169.09,2200,23ded9e1-1c69-4919-87af-60c358f00151
f1,320,59,2150.09,2200,f6454cbf-6185-4ae4-b880-0014b8c0ea63
f1,320,59,2176.12,2200,0fa41e0b-95f1-4726-aace-837d516af08c
f1,320,59,2146.91,2200,b39d1108-be41-4605-91cd-02a592de1992
f1,320,59,2171.54,2200,9e93e9e4-3b1e-45cd-b362-06ca0762b0ee
f1,320,59,2172.38,2200,0b2da32d-429a-4c85-b506-e14a554d7b5a
f1,320,59,2162.89,2200,0d968f2a-1394-4edc-954d-f8f72b04936c
f1,320,59,2152.65,2200,0ce03cd3-1a09-4d44-b92f-24c8c016efc6
f1,320,59,2150.7,2200,7fcd3ee5-9e7e-4c21-ab01-1cadb1f06b4b
f1,320,59,2158.48,2200,6128624c-77f8-4304-96b9-5435c1b46812
f1,320,59,2143.55,2200,53bc3ced-3d38-48db-8d40-74bd207e49f2
f1,320,59,2153.51,2200,cfc12ea2-ad3d-4196-a536-fd838c47f4c6
f1,320,59,2150.02,2200,2184dc65-86d7-4c54-8b8d-0cf600e965c3
f1,320,59,2130.28,2200,87c7efb6-a257-472f-8098-6a8174c410f0
f1,320,59,2154.51,2200,a1065648-889a-4569-837f-b1d10ad014e0
f1,320,59,2162.38,2200,02d03466-e6fb-47cb-9747-7a672432e7b9
f1,320,59,2148.83,2200,43259e8a-f3b8-4dbe-be67-0796d7783bd6
f1,320,59,2159.4,2200,e61ceae1-f800-4f3d-9208-f0e51ed59268
f1,320,59,2156.2,2200,2c1d4ee6-b777-4891-9846-6347deaffb5f
f1,320,59,2130.25,2200,897ff377-ee9e-4899-a8e0-7ded5d0cd15c
f1,320,59,2143.7,2200,43409ada-5399-4461-94c6-457040dbbf1f
f1,320,59,2152.9,2200,496a760e-d319-4fcd-a7c3-17dd3712fd25
f1,320,59,2130.76,2200,06495556-acc4-49d6-9c41-0b9979c50ff9
f1,320,59,2169.85,2200,305db417-d5b4-4afa-bb5d-16d1066ef525
f1,320,59,2153.96,2200,4b546399-8a8f-4c18-b034-592354aa4986
f1,320,59,2129.75,2200,7e8db6b3-6a20-4fda-a61d-0e6bb86f17f6
f1,320,59,2197.54,2200,05edaee3-18d4-4a8d-a43e-515f3dcd6c72
f1,320,59,2168.7,2200,eac23edd-f879-4b27-a58e-698ddec976aa
f1,320,59,2158.91,2200,233deaf5-0e4c-4857-8086-01da712d52bc
f1,320,59,2161.43,2200,0bb053a7-d431-455e-a2d5-d36cc3a673cb
f1,320,59,2138.99,2200,a0f05e01-8c9c-4b2e-adcf-5e04860938fb
f1,320,59,2130.99,2200,ac4aac60-b330-40de-8e95-443b1e084d4a
f1,320,59,2140.64,2200,7a5c467a-01df-41eb-befa-097859c11f14
f1,320,59,2152.72,2200,7c2f882b-60d6-41e9-9d55-1ab6c886a66c
f1,320,59,2143.15,2200,12ca69b5-80f5-45da-a2d0-72fdd1847203
f1,320,59,2183.93,2200,42790334-538a-407f-b274-67938898983b
f1,320,59,2162.75,2200,88db4b16-dca9-4163-bc9c-bc2237762904
f1,320,59,2132.09,2200,0b7f4b25-c9c7-44e7-95db-902516c87f43
f1,320,59,2133.68,2200,ae99259b-3484-40b7-b0af-e4d4aec33656
f1,320,59,2158.72,2200,62fede71-334d-4b1a-a089-cc661f45f70b
f1,320,59,2129.8,2200,799d9781-ee8e-463f-a568-2c6b59fec3c8
f1,320,59,2151.81,2200,56612acc-8047-49c4-bc64-1bdb5cd7de8b
f1,320,59,2110.88,2200,0965f4b5-9aca-48e1-bd57-725fbdf5855f
f1,320,59,2167.07,2200,24d7ac10-9c23-4069-bb57-57808d030e0f
f1,320,59,2149.04,2200,16b489e0-42ce-4d37-bb44-ed254d4a143c
f1,320,59,2140.31,2200,137b0672-5b08-4905-ad5e-7f27b2ef47a6
f1,320,59,2140.42,2200,ebae9e13-f6cb-4e51-86ad-cc239f06ee76
f1,320,59,2140.75,2200,d4667fcd-2cc5-437f-b219-5e857d3782e5
f1,320,59,2127.27,2200,fc78a1d8-e573-4671-843e-4e9bef5d9aca
f1,320,59,2131.7,2200,01b744cd-7131-4d61-b2df-104b2db05f8a
f1,320,59,2133.45,2200,96e8222f-6797-4020-bbe9-68b6ebd01a71
f1,320,59,2150.13,2200,6474e644-76cf-4e4e-9129-cf7e2bb23d61
f1,320,58,2175.6,2200,49ea7c03-8861-41e2-a9a8-1899fa537b36
f1,320,58,2147.33,2200,499689b5-34b5-4fbe-97b2-52a6ac9a660d
f1,320,58,2131.25,2200,4b6486fa-df55-49b9-bccd-2c0f7512328e
f1,320,58,2170.78,2200,313e8202-085d-42af-ac8f-640e913b2198
f1,320,58,2163.89,2200,5e8e41f4-b594-435d-96de-0cdad1259b2e
f1,320,58,2147.68,2200,3eaea5e5-9e60-4a35-a797-8b0e6b2da9e5
f1,320,58,2129.17,2200,f956e2d0-c8bd-4c90-99ff-0977c2c5da24
f1,320,58,2160.51,2200,3fdb90a7-969e-4099-83a7-f0a616e2d5bb
f1,320,58,2133.57,2200,fd2ae37c-868a-4a8b-bb94-d8ad2dc07307
f1,320,58,2128.38,2200,e76bbbe9-651c-49c7-b7df-cc4205c46225
f1,320,58,2137.12,2200,a5a67877-7d85-49d1-a87a-10d73382dfeb
f1,320,58,2133.28,2200,a65f04b8-157b-4bb0-98c2-1458144729fc
f1,320,58,2127.88,2200,61871099-188a-410f-90db-6eb0a2e947ec
f1,320,58,2144.39,2200,cd5f3d47-a416-4dec-a650-8359061e85c4
f1,320,58,2151.29,2200,5c94d2b9-b971-4ecd-92a8-e1ce6734adb7
f1,320,58,2150.6,2200,519f9033-7919-43b4-afe5-fc8492632c8c
f1,320,58,2120.4,2200,1ff6e1b8-f867-4cfd-a4b9-cc3ad004b1a2
f1,320,58,2116.16,2200,e1e6a996-d528-4cf6-a1d6-dfb801b0e4f8
f1,320,58,2091.16,2100,b102341e-0608-4da5-8e2a-35bdda555c5e
f1,320,58,2113.24,2200,fddba1fc-b662-4ac7-b482-2c2abb298b72
f1,320,58,2138.17,2200,ab6aecec-2706-45e3-aad8-7ea644f72bfb
f1,320,58,2135.86,2200,615165bb-e816-4498-acf3-fede21019191
f1,320,58,2129.74,2200,322a73f9-bb85-4d1a-8e0f-e79ecfe7968e
f1,320,58,2145.79,2200,a81f652a-b9f2-4081-b45a-1dfdac963d31
f1,320,58,2164.39,2200,653666d7-4017-4c84-a324-be1598ab6d66
f1,320,58,2154.8,2200,78db7551-3533-4ed7-b78a-91ad3f4a8745
f1,320,58,2125.76,2200,fe3b2a7e-1153-481f-a2f2-b82c03a75392
f1,320,58,2151.46,2200,54843c96-13c7-471a-8b18-65f6182a93ff
f1,320,57,2158.47,2200,60bbe148-992a-49c9-a84e-ca71ea98ae78
f1,320,57,2155.31,2200,263be234-27ad-4c91-baf8-e1cf6b0f76a5
f1,320,57,2147.48,2200,578d656a-b3f8-4cdc-bc18-16903d539bd2
f1,320,57,2145.23,2200,a51f6aee-cc4f-4033-922f-ddd75049174f
f1,320,57,2028.57,2100,1958a553-f8a8-4ec8-a67e-8b2c5092594e
f1,256,60,2759.69,2800,0bbdd211-55bf-42c2-be32-b201b9568125
f1,256,60,2747.76,2800,587964e7-7af1-4c83-814f-6670693b3cf0
f1,256,60,2749.65,2800,4d6e17a4-23b5-494c-8009-5ffdd0c59aed
f1,256,60,2744.04,2800,351c67f0-b0c8-4e42-a59b-8f9526f64de0
f1,256,60,2743.24,2800,03b6c02d-e2b4-461f-8ace-f380d5100ee2
f1,256,60,2728.73,2800,0fcfc187-6357-4b87-a890-3960191da8eb
f1,256,60,2724.15,2800,2180d7f1-3dab-4f51-ad98-61d6c1754e4f
f1,256,60,2763.83,2800,d41a854c-db4b-4deb-bd5d-a8316434e119
f1,256,60,2708.99,2800,f6fd314a-9b83-413b-a1b9-642e2bfa14cd
f1,256,60,2719.2,2800,c404d84b-3f7f-4c1f-a655-7b98f5cca715
f1,256,60,2763.57,2800,29c4925b-babc-462c-898a-5307d0876e96
f1,256,60,2753.58,2800,98255dad-e2fa-4e48-89f8-f2a41d67377c
f1,256,60,2748.23,2800,8ef2ced5-c052-4a9f-8d66-1db70caf8b10
f1,256,60,2752.39,2800,fd00acfb-9aff-40e5-985d-57f067bce6b6
f1,256,60,2737.09,2800,9f7430b5-127c-4bd2-b329-47027ce1a5e7
f1,256,60,2712.46,2800,aaf8ce73-d8b9-4862-998e-31318720695f
f1,256,60,2727.34,2800,5679d16d-0c2e-4807-9e04-7ce997c0e3bc
f1,256,60,2728.82,2800,acf90999-181a-470e-a963-5176fc69c39c
f1,256,60,2745.27,2800,d506263e-7c61-415f-9a71-bd6e3eefa8f6
f1,256,60,2731.94,2800,f6d9ae39-4587-444e-9faa-a455ac3fc028
f1,256,60,2750.66,2800,b9adf6e3-9221-4755-b42e-c659ee51cf1a
f1,256,60,2708.31,2800,b336662c-73ba-4321-b2e7-acc248a8d0d9
f1,256,60,2709.19,2800,87d89939-94aa-4ab4-91a3-28d2dcf820bb
f1,256,60,2706.53,2800,deb0904b-3182-4056-a2fc-6afcfef8186f
f1,256,60,2710.56,2800,43f0eaed-4a73-4f3a-b2ff-79f261262e42
f1,256,60,2731.39,2800,97c9da4d-9acd-4eaa-a591-3249f7a807fc
f1,256,60,2690.98,2700,2194e6ca-c648-4b9d-8bf5-bd92317bf7ef
f1,256,60,2761.83,2800,0b2e0e22-1a7e-48fb-b11e-8f37fd851b5b
f1,256,60,2726.93,2800,4d00bac4-45f7-46e1-81a9-9f4e7e7c446e
f1,256,60,2746.15,2800,af62220c-76d4-40bc-af9f-6b5bb9849953
f1,256,60,2723.44,2800,01840333-3b80-4076-b133-42f6ea023d0f
f1,256,60,2743.72,2800,67bd9b47-69f3-4281-b790-6eba16e6d897
f1,256,60,2756.16,2800,80cde999-05cd-4fbf-9afb-4a50ec94102c
f1,256,60,2738.95,2800,eebffcf5-07ea-4575-90b3-f87f7c06230f
f1,256,60,2727.88,2800,0b1afd61-5b5d-43ea-bb1f-1c80448eae95
f1,256,60,2746.7,2800,159ed407-9513-47cd-bd0f-2327c56969c4
f1,256,60,2738.53,2800,49ce034b-3894-4767-979f-aa472ddc4acc
f1,256,60,2727.25,2800,d525f15f-e7c9-4b8a-be5e-86e8d0b20a56
f1,256,60,2683.6,2700,cbeaec2b-910a-44e3-a686-65fc694f932f
f1,256,60,2769.49,2800,029c42fc-7929-4436-b843-5819b421c689
f1,256,60,2728.71,2800,4013d35e-542d-4e3e-b125-f19649ae6e71
f1,256,60,2703.74,2800,92546108-bb61-4b0b-a815-ff21394a1311
f1,256,60,2732.85,2800,d68e3a85-4811-46d3-b6e3-0f9291ed11d4
f1,256,59,2722.87,2800,57b6abe4-11dc-498f-9655-aac50b87fa91
f1,256,59,2735.41,2800,f3e716e2-4d8d-4c9d-8056-ba0c21d873fb
f1,256,59,2743.19,2800,8c33b0c5-fe74-493a-84be-ee369e21ccdf
f1,256,59,2736.66,2800,3886a8fa-6704-4b3f-ad1d-8c045f9b07f4
f1,256,59,2711.26,2800,85fd101b-0670-4e67-9288-b2823dfd8327
f1,256,59,2708.83,2800,14bd478c-f221-460d-9e2c-d4aa76bd5aeb
f1,256,59,2713.79,2800,cb9a11a7-ac48-4b9d-8e6b-bb77e6337ea8
f1,256,59,2731.13,2800,44308658-5b85-45cf-9235-17eceb3f5b2f
f1,256,59,2737.3,2800,82655350-d11c-4274-a06a-eda64ae50fea
f1,256,59,2723.31,2800,6af4416d-2b2f-4bc6-8b60-1a949b4edd68
f1,256,59,2748.01,2800,85a36668-9192-40a5-a113-9752267be252
f1,256,59,2773.1,2800,8eba212e-0885-45f6-9b9c-17b0344a3a97
f1,256,59,2777.83,2800,7a771ea2-580e-4f55-a83f-50dcb4dceff8
f1,256,59,2753.11,2800,7779eba2-fd91-49f6-bd1b-64b78d56b10b
f1,256,59,2759.82,2800,63e6aaa4-226c-4857-9e0e-57101979a198
f1,256,59,2728.5,2800,037ac9e6-8849-4517-80fe-a2d1a9fec010
f1,256,59,2713.38,2800,2e6d719f-e2f4-49ae-ad51-d7e7d8c6fc4b
f1,256,59,2735.95,2800,54cedbcb-9665-41bb-a287-83a9e68eff2e
f1,256,59,2719.94,2800,6b10ca62-45de-47f8-91fa-f935b7aea9f1
f1,256,59,2725.96,2800,e2de8ef0-4f36-40e2-9bc6-7284b9686c86
f1,256,59,2742.43,2800,638a3efe-de26-4bb2-9d00-a11ac57662b6
f1,256,59,2705.85,2800,3dcd5e5d-ba47-4ee9-87c2-663bf61e2b4d
f1,256,59,2732.25,2800,83e3041a-5b06-4fb0-801c-bd1940192f4d
f1,256,59,2725.63,2800,a92049cd-a7e2-4015-8d10-c4e764fcdc99
f1,256,59,2716.73,2800,884a1f4c-267f-4343-98b7-b7f882cebea7
f1,256,59,2727.93,2800,e9901915-2c5b-4431-9392-95581073b66b
f1,256,59,2729.9,2800,efc7a594-d556-47d1-b9f1-2a7e42d3795d
f1,256,59,2731.54,2800,9443e2a1-ab9c-48e0-b6e6-cc8366ba0d4d
f1,256,59,2716.75,2800,b2f10ee6-4236-4f9e-bd9b-06ddce387381
f1,256,59,2725.38,2800,7e03c7e0-30cf-4f53-8863-eeee4721b322
f1,256,59,2738.09,2800,c027dce2-c155-4ffd-bc05-0d4e87331058
f1,256,59,2728.04,2800,52079475-b751-469b-867a-cdd8d174d2bb
f1,256,59,2760.48,2800,44a94771-da5f-4aba-9e9c-c785af663541
f1,256,59,2754.09,2800,383e6999-803c-484b-a444-1352a4eda553
f1,256,59,2694.75,2700,ff8fe0b9-4279-4fbe-bf28-337db2a2af26
f1,256,59,2758.72,2800,1652a91f-23e3-4cb5-918d-882f5281ae3f
f1,256,59,2710.27,2800,719080fe-4a15-4896-a273-bd417c57eee0
f1,256,59,2724.57,2800,f4a6ad6e-84c0-40b3-9bf0-44b93cca9a4e
f1,256,59,2765.83,2800,02ee3542-e3a0-48fd-be40-40432f1cfe68
f1,256,59,2754.74,2800,85f59079-b882-4267-9ab9-f6c3125ff8a6
f1,256,59,2687.86,2700,7c1c9496-2c3e-453a-8408-0faa04c8b93b
f1,256,59,2705.13,2800,26487ed1-9899-42f7-88e1-4d70dfd28e89
f1,256,59,2723.01,2800,ca936fc6-33f4-485b-b6cb-22d5fc9ca73f
f1,256,59,2666.17,2700,6d02c590-e342-4c10-ba76-ddad4c1d6c43
f1,256,59,2695.99,2700,879c9588-4cd9-46f3-a02d-6e53a29ef31a
f1,256,59,2702.61,2800,b6bdf41d-0953-4806-aa29-59883f5fae0e
f1,256,59,2651.96,2700,b894b47f-746e-45e9-96e5-0010aa6510ec
f1,256,58,2729.94,2800,ddbc7c59-a82f-4532-9d06-b80ae8a69958
f1,256,58,2713.27,2800,dc2632e3-42dc-42ce-93a0-000189d64f03
f1,256,58,2697.63,2700,45b62c5e-5d89-4270-83eb-48c4955b9b87
f1,256,58,2732.17,2800,8745136c-7dab-4a5e-904a-012764fd5b25
f1,256,58,2711.08,2800,c8eb1212-bf3c-4f80-a977-38a80f859b7c
f1,256,58,2718.27,2800,64ac5d70-104c-4b5b-88fc-4ac6c963f0de
f1,256,58,2725.4,2800,18baf236-5c35-41b0-b600-3bc12f8908c0
f1,256,58,2647.8,2700,57bc302a-7011-41bf-9e18-2f044a40ceb9
f1,256,58,2655.99,2700,2c1f9bf2-3e93-480b-909e-b7221918bab1
f1,256,58,2528.11,2600,88bbd8d7-face-4c2e-9884-51b7749fb322
f1,192,60,3706.35,3800,088ce869-ab89-4553-8ae6-01102cd9705e
f1,192,60,3688.56,3700,56c899fb-4910-4be5-a869-f354836a3107
f1,192,60,3567.62,3600,b9949065-177a-47f8-98a6-7b842697cf8b
f1,192,60,3701.47,3800,69a84deb-87d0-4a70-90a6-f5fcbee05fad
f1,192,60,3713.35,3800,22f1784f-48a3-45b7-8741-8818e8e3086f
f1,192,60,3654.41,3700,058a50d4-202f-47bb-9c33-20440b78a04e
f1,192,60,3658.06,3700,f3b21572-c493-4175-a573-78820f18de2c
f1,192,60,3648.75,3700,29a75862-c7d7-4e1a-a354-e77f7a0da0ec
f1,192,60,3731.22,3800,c94d5c04-839d-439a-b631-1cc3a2008a1f
f1,192,60,3726.67,3800,9d5639df-371d-4816-a409-d48f918e68ea
f1,192,60,3711.41,3800,36b7c1b9-2d83-467d-9251-bd8cb92e2f07
f1,192,60,3663.66,3700,9f2f3a63-2500-452c-b2e0-071e52f32d7a
f1,192,60,3690.03,3700,f030e884-3829-4529-9359-eef1fd946d64
f1,192,60,3680.86,3700,97ff73f4-f542-4979-94b7-4c8e2f6f6f2d
f1,192,60,3707.57,3800,0070ffb5-8c79-4ae5-a10c-eb1888df3fea
f1,192,60,3711.69,3800,4bafd9cd-f841-4b6f-81e4-ff981c964800
f1,192,60,3643.18,3700,5d4eebb7-f2aa-4750-ba56-16fd9c7a06c7
f1,192,60,3673.83,3700,3bb487c6-d502-41b4-af6e-c6a8f80e73c6
f1,192,60,3684.13,3700,f7b82826-d2d8-43bd-8386-14e920ad3e17
f1,192,60,3659.14,3700,e3f045d7-b7b5-4857-9687-0434aafa17d6
f1,192,60,3664.49,3700,a2de7640-b69e-4c18-b310-49fbc6c9b4d2
f1,192,60,3689.13,3700,07fa0982-758d-4e63-963e-690ea1f6d6e1
f1,192,60,3660.77,3700,6ab9b811-0f4a-4c9b-89cc-1fe199270b0c
f1,192,60,3656.72,3700,f9f6abdc-620f-4e3a-a42f-e9b7d01e0b9b
f1,192,59,3735.54,3800,04aa693c-4730-48c6-985d-9065bf14e390
f1,192,59,3664.48,3700,95597a01-4500-43a2-a3a5-6458e2b95bee
f1,192,59,3716.49,3800,f2e1c762-76e2-464e-8033-4f6b3f72bf68
f1,192,59,3728.73,3800,10713c60-12bc-4785-b258-a3ae2991f9d0
f1,192,59,3735.47,3800,61a299be-5a1a-423b-a75a-fe3556b360f7
f1,192,59,3747.75,3800,a8a090ab-08ac-461a-a791-5421082514bc
f1,192,59,3693.67,3700,926bd113-709b-4239-9c2e-8448b87c7b47
f1,192,59,3690.06,3700,3655c01c-d8c5-4d5a-96ea-5ce184f5fdf9
f1,192,59,3698.13,3700,9979eaac-0650-4532-8a5d-2a564679c75c
f1,192,59,3620.74,3700,59349ed5-3fb7-405e-8c3a-00e24744a9b5
f1,192,59,3758.95,3800,e2ff2e6d-8b86-415a-9ed8-267a16b2c5c0
f1,192,59,3653.95,3700,831bcd9a-2cc3-40fc-970e-fee0076c0e8d
